rl-secondary-1  | 2025-12-07 20:39:52,605 | INFO | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
rl-secondary-1  | 2025-12-07 21:21:35,475 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:35] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:35,693 | INFO | Replicated seq=135 msg=mixed_1765142495256_3 (pos=134)
rl-secondary-1  | 2025-12-07 21:21:35,693 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:35] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:37,414 | INFO | Replicated seq=136 msg=mixed_1765142495256_4 (pos=135)
rl-secondary-1  | 2025-12-07 21:21:37,415 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:37] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:41,640 | INFO | 192.168.65.1 - - [07/Dec/2025 21:21:41] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:41,656 | INFO | Replicated seq=137 msg=ooo_1765142501648_1 (pos=136)
rl-secondary-1  | 2025-12-07 21:21:41,656 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:41] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:41,768 | INFO | Replicated seq=138 msg=ooo_1765142501648_2 (pos=137)
rl-secondary-1  | 2025-12-07 21:21:41,768 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:41] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:41,888 | INFO | Replicated seq=139 msg=ooo_1765142501648_3 (pos=138)
rl-secondary-1  | 2025-12-07 21:21:41,889 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:41] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:46,010 | INFO | 192.168.65.1 - - [07/Dec/2025 21:21:46] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:49,316 | INFO | Replicated seq=140 msg=need_two_1765142509301 (pos=139)
rl-secondary-1  | 2025-12-07 21:21:49,317 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:49] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:54,765 | INFO | Replicated seq=141 msg=available_1765142514751 (pos=140)
rl-secondary-1  | 2025-12-07 21:21:54,765 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:54] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:56,952 | INFO | Replicated seq=142 msg=timing_w1_1765142516943 (pos=141)
rl-secondary-1  | 2025-12-07 21:21:56,952 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:56,957 | INFO | Replicated seq=143 msg=timing_w2_1765142516953 (pos=142)
rl-secondary-1  | 2025-12-07 21:21:56,957 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:56,973 | INFO | Replicated seq=147 msg=concurrent_1765142516960_1 (pos=143)
rl-secondary-1  | 2025-12-07 21:21:56,973 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:56,973 | INFO | Replicated seq=144 msg=concurrent_1765142516960_4 (pos=143)
rl-secondary-1  | 2025-12-07 21:21:56,973 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:56,974 | INFO | Replicated seq=145 msg=concurrent_1765142516960_0 (pos=144)
rl-secondary-1  | 2025-12-07 21:21:56,974 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:56,974 | INFO | Replicated seq=146 msg=concurrent_1765142516960_3 (pos=145)
rl-secondary-1  | 2025-12-07 21:21:56,975 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:56,979 | INFO | Replicated seq=149 msg=concurrent_1765142516960_2 (pos=147)
rl-secondary-1  | 2025-12-07 21:21:56,979 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:56,980 | INFO | Replicated seq=148 msg=concurrent_1765142516960_6 (pos=147)
rl-secondary-1  | 2025-12-07 21:21:56,980 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:56,982 | INFO | Replicated seq=152 msg=concurrent_1765142516960_8 (pos=149)
rl-secondary-1  | 2025-12-07 21:21:56,982 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:56,986 | INFO | Replicated seq=151 msg=concurrent_1765142516960_7 (pos=149)
rl-secondary-1  | 2025-12-07 21:21:56,986 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:56,987 | INFO | Replicated seq=150 msg=concurrent_1765142516960_5 (pos=149)
rl-secondary-1  | 2025-12-07 21:21:56,987 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:21:56,989 | INFO | Replicated seq=153 msg=concurrent_1765142516960_9 (pos=152)
rl-secondary-1  | 2025-12-07 21:21:56,990 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:22:01,005 | INFO | 192.168.65.1 - - [07/Dec/2025 21:22:01] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:22:01,452 | INFO | Replicated seq=154 msg=w1_test (pos=153)
rl-secondary-1  | 2025-12-07 21:22:01,453 | INFO | 172.18.0.4 - - [07/Dec/2025 21:22:01] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:22:01,456 | INFO | Replicated seq=155 msg=w2_test (pos=154)
rl-secondary-1  | 2025-12-07 21:22:01,456 | INFO | 172.18.0.4 - - [07/Dec/2025 21:22:01] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:22:01,461 | INFO | Replicated seq=156 msg=eventual_test_1765142521458 (pos=155)
rl-secondary-1  | 2025-12-07 21:22:01,462 | INFO | 172.18.0.4 - - [07/Dec/2025 21:22:01] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:22:01,465 | INFO | 192.168.65.1 - - [07/Dec/2025 21:22:01] "GET /health HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:22:01,468 | INFO | 192.168.65.1 - - [07/Dec/2025 21:22:01] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:22:03,981 | INFO | 192.168.65.1 - - [07/Dec/2025 21:22:03] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:28:53,470 | INFO | 192.168.65.1 - - [07/Dec/2025 21:28:53] "GET /health HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:28:53,493 | INFO | 192.168.65.1 - - [07/Dec/2025 21:28:53] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:28:54,546 | INFO | Replicated seq=157 msg=default_w (pos=156)
rl-secondary-1  | 2025-12-07 21:28:54,547 | INFO | 172.18.0.4 - - [07/Dec/2025 21:28:54] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:28:56,104 | INFO | 192.168.65.1 - - [07/Dec/2025 21:28:56] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:28:56,132 | INFO | Replicated seq=158 msg=w1_test (pos=157)
rl-secondary-1  | 2025-12-07 21:28:56,132 | INFO | 172.18.0.4 - - [07/Dec/2025 21:28:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:28:56,231 | INFO | 192.168.65.1 - - [07/Dec/2025 21:28:56] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:28:59,282 | INFO | 192.168.65.1 - - [07/Dec/2025 21:28:59] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:28:59,315 | INFO | Replicated seq=159 msg=w2_test (pos=158)
rl-secondary-1  | 2025-12-07 21:28:59,315 | INFO | 172.18.0.4 - - [07/Dec/2025 21:28:59] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:28:59,412 | INFO | Replicated seq=160 msg=e1 (pos=159)
rl-secondary-1  | 2025-12-07 21:28:59,412 | INFO | 172.18.0.4 - - [07/Dec/2025 21:28:59] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:28:59,421 | INFO | Replicated seq=161 msg=e2 (pos=160)
rl-secondary-1  | 2025-12-07 21:28:59,422 | INFO | 172.18.0.4 - - [07/Dec/2025 21:28:59] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:28:59,432 | INFO | Replicated seq=162 msg=e3 (pos=161)
rl-secondary-1  | 2025-12-07 21:28:59,432 | INFO | 172.18.0.4 - - [07/Dec/2025 21:28:59] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:28:59,975 | INFO | 192.168.65.1 - - [07/Dec/2025 21:28:59] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:03,023 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:03] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:03,050 | INFO | Replicated seq=163 msg=mix1 (pos=162)
rl-secondary-1  | 2025-12-07 21:29:03,051 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:03] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:03,370 | INFO | Replicated seq=164 msg=mix2 (pos=163)
rl-secondary-1  | 2025-12-07 21:29:03,370 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:03] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:03,688 | INFO | Replicated seq=165 msg=mix3 (pos=164)
rl-secondary-1  | 2025-12-07 21:29:03,688 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:03] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:09,234 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:09] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:09,260 | INFO | Replicated seq=166 msg=dup_test (pos=165)
rl-secondary-1  | 2025-12-07 21:29:09,260 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:09] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:10,789 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:10] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:10,808 | INFO | Replicated seq=167 msg=ord1 (pos=166)
rl-secondary-1  | 2025-12-07 21:29:10,808 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:10] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:11,042 | INFO | Replicated seq=168 msg=ord2 (pos=167)
rl-secondary-1  | 2025-12-07 21:29:11,043 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:11] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:12,787 | INFO | Replicated seq=169 msg=ord3 (pos=168)
rl-secondary-1  | 2025-12-07 21:29:12,787 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:12] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:13,021 | INFO | Replicated seq=170 msg=ord4 (pos=169)
rl-secondary-1  | 2025-12-07 21:29:13,022 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:13] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:13,258 | INFO | Replicated seq=171 msg=ord5 (pos=170)
rl-secondary-1  | 2025-12-07 21:29:13,259 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:13] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:19,805 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:19] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:19,858 | INFO | Replicated seq=172 msg=w1_timing_verify (pos=171)
rl-secondary-1  | 2025-12-07 21:29:19,859 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:19] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:19,880 | INFO | Replicated seq=173 msg=w2_timing_verify (pos=172)
rl-secondary-1  | 2025-12-07 21:29:19,881 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:19] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:20,146 | INFO | Replicated seq=174 msg=default_w_1765142960134 (pos=173)
rl-secondary-1  | 2025-12-07 21:29:20,146 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:22,671 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:22] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:22,683 | INFO | Replicated seq=175 msg=w1_fast_1765142962678 (pos=174)
rl-secondary-1  | 2025-12-07 21:29:22,684 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:22] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:22,692 | INFO | Replicated seq=176 msg=w2_1765142962689 (pos=175)
rl-secondary-1  | 2025-12-07 21:29:22,692 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:22] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:22,698 | INFO | Replicated seq=177 msg=w3_1765142962695 (pos=176)
rl-secondary-1  | 2025-12-07 21:29:22,698 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:22] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:24,210 | INFO | Replicated seq=178 msg=w_max_1765142964205 (pos=177)
rl-secondary-1  | 2025-12-07 21:29:24,211 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:24] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:27,735 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:27] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:27,747 | INFO | Replicated seq=179 msg=w1_no_acks_1765142967743 (pos=178)
rl-secondary-1  | 2025-12-07 21:29:27,748 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:27] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:27,754 | INFO | Replicated seq=180 msg=w2_one_ack_1765142967751 (pos=179)
rl-secondary-1  | 2025-12-07 21:29:27,754 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:27] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:27,761 | INFO | Replicated seq=181 msg=ev1_1765142967758_0 (pos=180)
rl-secondary-1  | 2025-12-07 21:29:27,761 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:27] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:27,874 | INFO | Replicated seq=182 msg=ev1_1765142967758_1 (pos=181)
rl-secondary-1  | 2025-12-07 21:29:27,874 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:27] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:27,988 | INFO | Replicated seq=183 msg=ev1_1765142967758_2 (pos=182)
rl-secondary-1  | 2025-12-07 21:29:27,989 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:27] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:28,600 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:28] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:32,622 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:32] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:32,635 | INFO | Replicated seq=184 msg=mix_1765142972630_1 (pos=183)
rl-secondary-1  | 2025-12-07 21:29:32,635 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:32] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:32,951 | INFO | Replicated seq=185 msg=mix_1765142972630_2 (pos=184)
rl-secondary-1  | 2025-12-07 21:29:32,951 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:32] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:33,266 | INFO | Replicated seq=186 msg=mix_1765142972630_3 (pos=185)
rl-secondary-1  | 2025-12-07 21:29:33,266 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:33] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:38,790 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:38] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:38,809 | INFO | Replicated seq=187 msg=temp_diff_1765142978801 (pos=186)
rl-secondary-1  | 2025-12-07 21:29:38,809 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:38] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:38,823 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:38] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:42,849 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:42] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:42,859 | INFO | Replicated seq=188 msg=delayed_1765142982854_0 (pos=187)
rl-secondary-1  | 2025-12-07 21:29:42,859 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:42] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:42,972 | INFO | Replicated seq=189 msg=delayed_1765142982854_1 (pos=188)
rl-secondary-1  | 2025-12-07 21:29:42,972 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:42] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:43,095 | INFO | Replicated seq=190 msg=delayed_1765142982854_2 (pos=189)
rl-secondary-1  | 2025-12-07 21:29:43,095 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:43] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:47,210 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:47] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:47,219 | INFO | Replicated seq=191 msg=dedup_test_1765142987215 (pos=190)
rl-secondary-1  | 2025-12-07 21:29:47,220 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:47] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,751 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,764 | INFO | Replicated seq=989762 msg=test_dedup_989762 (pos=201)
rl-secondary-1  | 2025-12-07 21:29:49,764 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,767 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,770 | INFO | Duplicate seq 989762 detected, skipping replication
rl-secondary-1  | 2025-12-07 21:29:49,770 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,773 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,777 | INFO | Replicated seq=889776 msg=dedup_multi_889776 (pos=199)
rl-secondary-1  | 2025-12-07 21:29:49,778 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,781 | INFO | Duplicate seq 889776 detected, skipping replication
rl-secondary-1  | 2025-12-07 21:29:49,781 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,783 | INFO | Duplicate seq 889776 detected, skipping replication
rl-secondary-1  | 2025-12-07 21:29:49,784 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,787 | INFO | Duplicate seq 889776 detected, skipping replication
rl-secondary-1  | 2025-12-07 21:29:49,787 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,790 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,794 | INFO | Replicated seq=789793 msg=order_789793_0 (pos=197)
rl-secondary-1  | 2025-12-07 21:29:49,794 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,796 | INFO | Replicated seq=789794 msg=order_789793_1 (pos=198)
rl-secondary-1  | 2025-12-07 21:29:49,797 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,800 | INFO | Replicated seq=789795 msg=order_789793_2 (pos=199)
rl-secondary-1  | 2025-12-07 21:29:49,800 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,802 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,805 | INFO | Duplicate seq 789794 detected, skipping replication
rl-secondary-1  | 2025-12-07 21:29:49,805 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,809 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:49,816 | INFO | Replicated seq=192 msg=ord_1765142989811_1 (pos=191)
rl-secondary-1  | 2025-12-07 21:29:49,816 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:49] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:50,035 | INFO | Replicated seq=193 msg=ord_1765142989811_2 (pos=192)
rl-secondary-1  | 2025-12-07 21:29:50,035 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:50] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:51,760 | INFO | Replicated seq=194 msg=ord_1765142989811_3 (pos=193)
rl-secondary-1  | 2025-12-07 21:29:51,760 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:51] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:51,980 | INFO | Replicated seq=195 msg=ord_1765142989811_4 (pos=194)
rl-secondary-1  | 2025-12-07 21:29:51,981 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:51] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:52,196 | INFO | Replicated seq=196 msg=ord_1765142989811_5 (pos=195)
rl-secondary-1  | 2025-12-07 21:29:52,196 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:52] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:58,927 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:58] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:58,942 | INFO | Replicated seq=197 msg=delay_ord_1765142998936_1 (pos=196)
rl-secondary-1  | 2025-12-07 21:29:58,942 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:58] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:59,056 | INFO | Replicated seq=198 msg=delay_ord_1765142998936_2 (pos=197)
rl-secondary-1  | 2025-12-07 21:29:59,057 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:59] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:29:59,170 | INFO | Replicated seq=199 msg=delay_ord_1765142998936_3 (pos=198)
rl-secondary-1  | 2025-12-07 21:29:59,170 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:59] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:03,287 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:03] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:03,302 | INFO | Replicated seq=200 msg=mixed_1765143003295_1 (pos=199)
rl-secondary-1  | 2025-12-07 21:30:03,302 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:03] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:03,520 | INFO | Replicated seq=201 msg=mixed_1765143003295_2 (pos=200)
rl-secondary-1  | 2025-12-07 21:30:03,521 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:03] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:03,732 | INFO | Replicated seq=202 msg=mixed_1765143003295_3 (pos=201)
rl-secondary-1  | 2025-12-07 21:30:03,732 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:03] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:05,461 | INFO | Replicated seq=203 msg=mixed_1765143003295_4 (pos=202)
rl-secondary-1  | 2025-12-07 21:30:05,461 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:05] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:09,687 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:09] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:09,704 | INFO | Replicated seq=204 msg=ooo_1765143009698_1 (pos=203)
rl-secondary-1  | 2025-12-07 21:30:09,704 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:09] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:09,828 | INFO | Replicated seq=205 msg=ooo_1765143009698_2 (pos=204)
rl-secondary-1  | 2025-12-07 21:30:09,829 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:09] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:09,941 | INFO | Replicated seq=206 msg=ooo_1765143009698_3 (pos=205)
