rl-secondary-2  |  * Serving Flask app 'app'
rl-secondary-2  |  * Debug mode: off
rl-secondary-2  | 2025-12-07 20:39:52,608 | INFO | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
rl-secondary-2  | 2025-12-07 21:21:16,423 | INFO | Replicated seq=122 msg=delayed_1765142474796_1 (pos=47)
rl-secondary-2  | 2025-12-07 21:21:16,424 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:16] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:16,541 | INFO | Replicated seq=123 msg=delayed_1765142474796_2 (pos=48)
rl-secondary-2  | 2025-12-07 21:21:16,542 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:16] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:19,165 | INFO | 192.168.65.1 - - [07/Dec/2025 21:21:19] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:19,172 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:20,674 | INFO | Replicated seq=124 msg=dedup_test_1765142479167 (pos=49)
rl-secondary-2  | 2025-12-07 21:21:20,675 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:21,694 | INFO | 192.168.65.1 - - [07/Dec/2025 21:21:21] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:21,765 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:21,972 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:23,271 | INFO | Replicated seq=125 msg=ord_1765142481759_1 (pos=50)
rl-secondary-2  | 2025-12-07 21:21:23,272 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:23] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:23,477 | INFO | Replicated seq=126 msg=ord_1765142481759_2 (pos=51)
rl-secondary-2  | 2025-12-07 21:21:23,478 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:23] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:23,706 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:23,923 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:24,136 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:25,210 | INFO | Replicated seq=127 msg=ord_1765142481759_3 (pos=52)
rl-secondary-2  | 2025-12-07 21:21:25,211 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:25] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:25,424 | INFO | Replicated seq=128 msg=ord_1765142481759_4 (pos=53)
rl-secondary-2  | 2025-12-07 21:21:25,425 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:25] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:25,642 | INFO | Replicated seq=129 msg=ord_1765142481759_5 (pos=54)
rl-secondary-2  | 2025-12-07 21:21:25,642 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:25] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:30,876 | INFO | 192.168.65.1 - - [07/Dec/2025 21:21:30] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:30,885 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:31,005 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:31,126 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:32,391 | INFO | Replicated seq=130 msg=delay_ord_1765142490878_1 (pos=55)
rl-secondary-2  | 2025-12-07 21:21:32,392 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:32] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:32,509 | INFO | Replicated seq=131 msg=delay_ord_1765142490878_2 (pos=56)
rl-secondary-2  | 2025-12-07 21:21:32,510 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:32] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:32,632 | INFO | Replicated seq=132 msg=delay_ord_1765142490878_3 (pos=57)
rl-secondary-2  | 2025-12-07 21:21:32,633 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:32] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:35,253 | INFO | 192.168.65.1 - - [07/Dec/2025 21:21:35] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:35,262 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:35,475 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:35,693 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:36,765 | INFO | Replicated seq=133 msg=mixed_1765142495256_1 (pos=58)
rl-secondary-2  | 2025-12-07 21:21:36,766 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:36] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:36,980 | INFO | Replicated seq=134 msg=mixed_1765142495256_2 (pos=59)
rl-secondary-2  | 2025-12-07 21:21:36,981 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:36] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:37,194 | INFO | Replicated seq=135 msg=mixed_1765142495256_3 (pos=60)
rl-secondary-2  | 2025-12-07 21:21:37,195 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:37] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:37,414 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:38,919 | INFO | Replicated seq=136 msg=mixed_1765142495256_4 (pos=61)
rl-secondary-2  | 2025-12-07 21:21:38,920 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:38] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:41,645 | INFO | 192.168.65.1 - - [07/Dec/2025 21:21:41] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:41,656 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:41,769 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:41,888 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:43,158 | INFO | Replicated seq=137 msg=ooo_1765142501648_1 (pos=62)
rl-secondary-2  | 2025-12-07 21:21:43,159 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:43] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:43,273 | INFO | Replicated seq=138 msg=ooo_1765142501648_2 (pos=63)
rl-secondary-2  | 2025-12-07 21:21:43,274 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:43] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:43,390 | INFO | Replicated seq=139 msg=ooo_1765142501648_3 (pos=64)
rl-secondary-2  | 2025-12-07 21:21:43,392 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:43] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:46,015 | INFO | 192.168.65.1 - - [07/Dec/2025 21:21:46] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  |  * Serving Flask app 'app'
rl-secondary-2  |  * Debug mode: off
rl-secondary-2  | 2025-12-07 21:21:49,542 | INFO | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
rl-secondary-2  |  * Running on all addresses (0.0.0.0)
rl-secondary-2  |  * Running on http://127.0.0.1:8001
rl-secondary-2  |  * Running on http://172.18.0.3:8001
rl-secondary-2  | 2025-12-07 21:21:49,542 | INFO | [33mPress CTRL+C to quit[0m
rl-secondary-2  |  * Serving Flask app 'app'
rl-secondary-2  |  * Debug mode: off
rl-secondary-2  | 2025-12-07 21:21:54,987 | INFO | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
rl-secondary-2  |  * Running on all addresses (0.0.0.0)
rl-secondary-2  |  * Running on http://127.0.0.1:8001
rl-secondary-2  |  * Running on http://172.18.0.3:8001
rl-secondary-2  | 2025-12-07 21:21:54,987 | INFO | [33mPress CTRL+C to quit[0m
rl-secondary-2  | 2025-12-07 21:21:56,952 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:56,958 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:56,972 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:56,973 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:56,975 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:56,978 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:56,985 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:56,986 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:56,987 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:56,989 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:56,990 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:56,991 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:21:58,458 | INFO | Replicated seq=142 msg=timing_w1_1765142516943 (pos=0)
rl-secondary-2  | 2025-12-07 21:21:58,459 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:58] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:58,460 | INFO | Replicated seq=143 msg=timing_w2_1765142516953 (pos=1)
rl-secondary-2  | 2025-12-07 21:21:58,460 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:58] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:58,473 | INFO | Replicated seq=146 msg=concurrent_1765142516960_3 (pos=2)
rl-secondary-2  | 2025-12-07 21:21:58,474 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:58] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:58,475 | INFO | Replicated seq=144 msg=concurrent_1765142516960_4 (pos=2)
rl-secondary-2  | 2025-12-07 21:21:58,475 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:58] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:58,476 | INFO | Replicated seq=147 msg=concurrent_1765142516960_1 (pos=4)
rl-secondary-2  | 2025-12-07 21:21:58,477 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:58] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:58,479 | INFO | Replicated seq=145 msg=concurrent_1765142516960_0 (pos=3)
rl-secondary-2  | 2025-12-07 21:21:58,479 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:58] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:58,486 | INFO | Replicated seq=148 msg=concurrent_1765142516960_6 (pos=6)
rl-secondary-2  | 2025-12-07 21:21:58,486 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:58] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:58,486 | INFO | Replicated seq=149 msg=concurrent_1765142516960_2 (pos=7)
rl-secondary-2  | 2025-12-07 21:21:58,487 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:58] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:58,488 | INFO | Replicated seq=152 msg=concurrent_1765142516960_8 (pos=8)
rl-secondary-2  | 2025-12-07 21:21:58,488 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:58] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:58,490 | INFO | Replicated seq=151 msg=concurrent_1765142516960_7 (pos=8)
rl-secondary-2  | 2025-12-07 21:21:58,490 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:58] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:58,491 | INFO | Replicated seq=150 msg=concurrent_1765142516960_5 (pos=8)
rl-secondary-2  | 2025-12-07 21:21:58,491 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:58] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:21:58,492 | INFO | Replicated seq=153 msg=concurrent_1765142516960_9 (pos=11)
rl-secondary-2  | 2025-12-07 21:21:58,492 | INFO | 172.18.0.4 - - [07/Dec/2025 21:21:58] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:22:01,010 | INFO | 192.168.65.1 - - [07/Dec/2025 21:22:01] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:22:01,452 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:22:01,456 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:22:01,462 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:22:01,467 | INFO | 192.168.65.1 - - [07/Dec/2025 21:22:01] "GET /health HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:22:01,470 | INFO | 192.168.65.1 - - [07/Dec/2025 21:22:01] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:22:02,956 | INFO | Replicated seq=154 msg=w1_test (pos=12)
rl-secondary-2  | 2025-12-07 21:22:02,957 | INFO | 172.18.0.4 - - [07/Dec/2025 21:22:02] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:22:02,957 | INFO | Replicated seq=155 msg=w2_test (pos=13)
rl-secondary-2  | 2025-12-07 21:22:02,958 | INFO | 172.18.0.4 - - [07/Dec/2025 21:22:02] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:22:02,963 | INFO | Replicated seq=156 msg=eventual_test_1765142521458 (pos=14)
rl-secondary-2  | 2025-12-07 21:22:02,963 | INFO | 172.18.0.4 - - [07/Dec/2025 21:22:02] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:22:03,987 | INFO | 192.168.65.1 - - [07/Dec/2025 21:22:03] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:28:53,478 | INFO | 192.168.65.1 - - [07/Dec/2025 21:28:53] "GET /health HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:28:53,500 | INFO | 192.168.65.1 - - [07/Dec/2025 21:28:53] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:28:54,546 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:28:56,049 | INFO | Replicated seq=157 msg=default_w (pos=15)
rl-secondary-2  | 2025-12-07 21:28:56,050 | INFO | 172.18.0.4 - - [07/Dec/2025 21:28:56] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:28:56,115 | INFO | 192.168.65.1 - - [07/Dec/2025 21:28:56] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:28:56,132 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:28:56,239 | INFO | 192.168.65.1 - - [07/Dec/2025 21:28:56] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:28:57,634 | INFO | Replicated seq=158 msg=w1_test (pos=16)
rl-secondary-2  | 2025-12-07 21:28:57,636 | INFO | 172.18.0.4 - - [07/Dec/2025 21:28:57] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:28:59,295 | INFO | 192.168.65.1 - - [07/Dec/2025 21:28:59] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:28:59,314 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:28:59,412 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:28:59,422 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:28:59,432 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:28:59,988 | INFO | 192.168.65.1 - - [07/Dec/2025 21:28:59] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:00,820 | INFO | Replicated seq=159 msg=w2_test (pos=17)
rl-secondary-2  | 2025-12-07 21:29:00,821 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:00] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:00,918 | INFO | Replicated seq=160 msg=e1 (pos=18)
rl-secondary-2  | 2025-12-07 21:29:00,919 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:00] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:00,922 | INFO | Replicated seq=161 msg=e2 (pos=19)
rl-secondary-2  | 2025-12-07 21:29:00,923 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:00] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:00,934 | INFO | Replicated seq=162 msg=e3 (pos=20)
rl-secondary-2  | 2025-12-07 21:29:00,935 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:00] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:03,036 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:03] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:03,050 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:03,370 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:03,687 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:04,556 | INFO | Replicated seq=163 msg=mix1 (pos=21)
rl-secondary-2  | 2025-12-07 21:29:04,557 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:04] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:04,871 | INFO | Replicated seq=164 msg=mix2 (pos=22)
rl-secondary-2  | 2025-12-07 21:29:04,872 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:04] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:05,189 | INFO | Replicated seq=165 msg=mix3 (pos=23)
rl-secondary-2  | 2025-12-07 21:29:05,190 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:05] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:09,246 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:09] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:09,260 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:10,766 | INFO | Replicated seq=166 msg=dup_test (pos=24)
rl-secondary-2  | 2025-12-07 21:29:10,768 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:10] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:10,808 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:11,042 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:12,313 | INFO | Replicated seq=167 msg=ord1 (pos=25)
rl-secondary-2  | 2025-12-07 21:29:12,314 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:12] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:12,546 | INFO | Replicated seq=168 msg=ord2 (pos=26)
rl-secondary-2  | 2025-12-07 21:29:12,547 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:12] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:12,787 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:13,021 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:13,258 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:14,290 | INFO | Replicated seq=169 msg=ord3 (pos=27)
rl-secondary-2  | 2025-12-07 21:29:14,292 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:14] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:14,527 | INFO | Replicated seq=170 msg=ord4 (pos=28)
rl-secondary-2  | 2025-12-07 21:29:14,527 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:14] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:14,761 | INFO | Replicated seq=171 msg=ord5 (pos=29)
rl-secondary-2  | 2025-12-07 21:29:14,762 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:14] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:19,817 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:19] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:19,858 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:19,880 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:20,146 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:21,359 | INFO | Replicated seq=172 msg=w1_timing_verify (pos=30)
rl-secondary-2  | 2025-12-07 21:29:21,360 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:21] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:21,384 | INFO | Replicated seq=173 msg=w2_timing_verify (pos=31)
rl-secondary-2  | 2025-12-07 21:29:21,384 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:21] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:21,652 | INFO | Replicated seq=174 msg=default_w_1765142960134 (pos=32)
rl-secondary-2  | 2025-12-07 21:29:21,653 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:21] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:22,675 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:22] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:22,684 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:22,692 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:22,698 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:24,191 | INFO | Replicated seq=175 msg=w1_fast_1765142962678 (pos=33)
rl-secondary-2  | 2025-12-07 21:29:24,191 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:24] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:24,194 | INFO | Replicated seq=176 msg=w2_1765142962689 (pos=34)
rl-secondary-2  | 2025-12-07 21:29:24,194 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:24] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:24,200 | INFO | Replicated seq=177 msg=w3_1765142962695 (pos=35)
rl-secondary-2  | 2025-12-07 21:29:24,201 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:24] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:24,210 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:25,715 | INFO | Replicated seq=178 msg=w_max_1765142964205 (pos=36)
rl-secondary-2  | 2025-12-07 21:29:25,716 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:25] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:27,739 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:27] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:27,747 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:27,754 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:27,761 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:27,874 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:27,988 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:28,604 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:28] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:29,250 | INFO | Replicated seq=179 msg=w1_no_acks_1765142967743 (pos=37)
rl-secondary-2  | 2025-12-07 21:29:29,251 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:29] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:29,255 | INFO | Replicated seq=180 msg=w2_one_ack_1765142967751 (pos=38)
rl-secondary-2  | 2025-12-07 21:29:29,255 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:29] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:29,262 | INFO | Replicated seq=181 msg=ev1_1765142967758_0 (pos=39)
rl-secondary-2  | 2025-12-07 21:29:29,262 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:29] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:29,376 | INFO | Replicated seq=182 msg=ev1_1765142967758_1 (pos=40)
rl-secondary-2  | 2025-12-07 21:29:29,376 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:29] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:29,490 | INFO | Replicated seq=183 msg=ev1_1765142967758_2 (pos=41)
rl-secondary-2  | 2025-12-07 21:29:29,490 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:29] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:32,626 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:32] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:32,636 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:32,951 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:33,265 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:34,142 | INFO | Replicated seq=184 msg=mix_1765142972630_1 (pos=42)
rl-secondary-2  | 2025-12-07 21:29:34,143 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:34] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:34,456 | INFO | Replicated seq=185 msg=mix_1765142972630_2 (pos=43)
rl-secondary-2  | 2025-12-07 21:29:34,456 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:34] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:34,769 | INFO | Replicated seq=186 msg=mix_1765142972630_3 (pos=44)
rl-secondary-2  | 2025-12-07 21:29:34,769 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:34] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:38,796 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:38] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:38,809 | INFO | Simulating delay 1500 ms
